tide_height,wind_speed,sea_temp,rainfall,mangrove_index,past_event,risk_level,region_name,timestamp___date,tide_zone
2.05,8.7,26.4,23,0.81,None,Safe,Odisha Coast,12-08-1989,Intertidal
1.74,19.8,24.1,7.5,0.81,None,Safe,Kerala Coast,06-11-1984,Offshore
1.68,36.8,30.4,41.1,0.69,None,Safe,Kerala Coast,19-11-2005,Low Tide
1.35,21.4,31.5,15,0.66,None,Safe,West Bengal Coast,24-01-2009,High Tide
1.74,17.4,31.9,15.2,0.78,Cyclone,Dangerous,Gujarat Coast,10-12-1991,Intertidal
0.73,39.2,28.5,82.6,0.75,None,Safe,West Bengal Coast,10-05-1999,Offshore
1.56,11.5,29.6,64.7,0.65,None,Safe,Gujarat Coast,09-07-1982,Low Tide
1.81,23.4,31.4,9.8,0.42,Rising sea level,Caution,Gujarat Coast,04-06-2002,High Tide
2.37,30.9,26.4,3.3,0.62,None,Safe,Mumbai Coast,23-05-1989,Intertidal
1.98,20.1,30.8,8.7,0.49,None,Safe,Tamil Nadu Coast,22-02-1992,Offshore
2.48,36.4,28.7,0.7,0.58,None,Safe,Mumbai Coast,15-09-2014,Low Tide
2.81,20.2,30.3,0.5,0.71,Cyclone,Dangerous,Tamil Nadu Coast,12-08-2009,High Tide
2.63,43.9,28.5,11.1,0.76,Flooding,Dangerous,West Bengal Coast,18-04-1990,Intertidal
2.28,25.5,31.2,62.3,1,None,Safe,Tamil Nadu Coast,12-08-1985,Offshore
2.01,35.1,28.6,45.1,0.6,Rising sea level,Caution,West Bengal Coast,05-01-2012,Low Tide
1.41,36,24.3,15.8,0.84,Flooding,Dangerous,Kerala Coast,11-03-1983,High Tide
2.44,19.5,31.6,18.3,0.76,Algal bloom,Caution,Kerala Coast,16-06-2003,Intertidal
3.01,2.4,25.6,0.1,0.93,None,Safe,Tamil Nadu Coast,26-07-1985,Offshore
2.21,31.3,31.1,5.3,0.8,None,Safe,Tamil Nadu Coast,15-09-1997,Low Tide
3.15,27.9,27.8,0.6,0.52,Cyclone,Dangerous,West Bengal Coast,25-05-1980,High Tide
1.08,33.7,30.9,30.9,0.39,Erosion,Caution,Mumbai Coast,25-01-2019,Intertidal
1.31,24.3,30.8,3.5,0.76,Cyclone,Dangerous,West Bengal Coast,06-01-1992,Offshore
2.51,21.8,29.1,44.7,0.6,None,Safe,Mumbai Coast,11-06-2001,Low Tide
2.16,51.1,29.3,22.7,0.52,None,Caution,Kerala Coast,11-08-2003,High Tide
2.79,9.3,29.1,5.7,0.47,Algal bloom,Caution,Gujarat Coast,10-05-2004,Intertidal
1.99,35.8,23,3.8,0.73,Algal bloom,Caution,Tamil Nadu Coast,18-05-2002,Offshore
1.48,20.1,28.3,21.7,0.97,None,Safe,Mumbai Coast,11-02-2019,Low Tide
1.87,23,25.2,50.8,0.63,None,Safe,West Bengal Coast,17-03-1987,High Tide
1.08,23.2,28.4,27.9,0.81,None,Safe,Kerala Coast,21-04-1992,Intertidal
1.32,17.4,25.1,9.4,0.68,Cyclone,Dangerous,Mumbai Coast,21-01-2002,Offshore
2.58,33.9,25,19.5,0.47,Algal bloom,Caution,West Bengal Coast,25-07-2000,Low Tide
2.52,43.7,32,8.2,0.83,Flooding,Dangerous,Tamil Nadu Coast,24-01-2005,High Tide
2.22,32.6,30.7,155.5,0.5,Cyclone,Dangerous,Tamil Nadu Coast,18-07-2008,Intertidal
0.97,28.2,28,30.4,0.7,None,Safe,Odisha Coast,07-01-2008,Offshore
1.78,15.2,28.5,21,0.64,Algal bloom,Caution,Gujarat Coast,02-01-1985,Low Tide
1.27,33.2,27.4,12.1,0.86,Illegal dumping,Caution,Odisha Coast,14-03-2008,High Tide
2.71,52.9,29.4,21.2,0.51,Rising sea level,Caution,Kerala Coast,26-07-2013,Intertidal
1.65,22.4,26.3,9.2,0.77,Rising sea level,Caution,Mumbai Coast,30-12-2004,Offshore
